trade_date,stock,open,close,cash,shares,market_value,total_equity,ma_short,ma_long,rsi,volume,volume_ma,pullback_ok,pullback_score,pullback_labels,intraday_confirmed,intraday_score,intraday_labels,intraday_rebound_from_low,intraday_close_in_range,intraday_hold_from_low,executed_action,executed_reason,next_signal,next_signal_reason
20251201,510300.SH,4.523,4.564,101250.0,0,0.0,101250.0,4.5104,4.5773,92.4138,5783014,6773849.6,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.010629,0.979592,0.008636,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251202,510300.SH,4.563,4.543,101250.0,0,0.0,101250.0,4.5242,4.5741,84.2767,3834449,5748858.2,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,2,低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.003313,0.428571,0.002208,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20251203,510300.SH,4.542,4.522,101250.0,0,0.0,101250.0,4.528,4.5697,67.1429,3950348,4710769.2,False,3,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘反抽不稳 | 当日30m结构未明显转强,0.002216,0.204082,0.001108,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20251204,510300.SH,4.525,4.534,101250.0,0,0.0,101250.0,4.535,4.5622,62.6016,4026188,4557268.0,False,2,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.006437,0.674419,0.005771,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251205,510300.SH,4.533,4.575,101250.0,0,0.0,101250.0,4.5476,4.5574,73.75,6872031,4893206.0,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.012168,0.820896,0.012168,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251208,510300.SH,4.588,4.609,101250.0,0,0.0,101250.0,4.5566,4.5537,76.7956,8263438,5389290.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,4,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.005015,0.511111,0.005015,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20251209,510300.SH,4.604,4.585,101250.0,0,0.0,101250.0,4.565,4.5509,56.8627,7001055,6022612.0,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,1,低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.003063,0.311111,0.002188,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20251210,510300.SH,4.577,4.579,101250.0,0,0.0,101250.0,4.5764,4.5477,63.0435,6207764,6474095.2,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.009702,0.862745,0.009702,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251211,510300.SH,4.585,4.545,101250.0,0,0.0,101250.0,4.5786,4.5405,57.6159,6199443,6908746.2,False,3,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘反抽不稳 | 当日30m结构未明显转强,0.001322,0.1,0.001322,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20251212,510300.SH,4.555,4.571,101250.0,0,0.0,101250.0,4.5778,4.5382,61.2121,8671539,7268647.8,False,3,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.010166,0.851852,0.010166,hold,,watch,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251215,510300.SH,4.551,4.544,101250.0,0,0.0,101250.0,4.5648,4.5361,39.7351,6917855,6999531.2,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,4,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.026429,0.722222,0.026429,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251216,510300.SH,4.537,4.497,101250.0,0,0.0,101250.0,4.5472,4.5329,15.8537,7693550,7138030.2,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,3,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.004243,0.287879,0.003573,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20251217,510300.SH,4.496,4.576,101250.0,0,0.0,101250.0,4.5466,4.533,47.9452,10856133,8067704.0,False,3,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.018473,0.838384,0.018473,hold,,watch,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251218,510300.SH,4.56,4.545,101250.0,0,0.0,101250.0,4.5466,4.5326,43.0328,6780189,8183853.2,False,3,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,1,低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘反抽不稳 | 当日30m结构未明显转强,0.001543,0.225806,0.001543,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20251219,510300.SH,4.557,4.565,101250.0,0,0.0,101250.0,4.5454,4.5388,54.3478,8317889,8113123.2,False,2,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,4,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.004843,0.458333,0.004843,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20251222,510300.SH,4.579,4.607,101250.0,0,0.0,101250.0,4.558,4.5474,57.3171,8371220,8403796.2,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.006115,0.848485,0.006115,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251223,510300.SH,4.612,4.617,101250.0,0,0.0,101250.0,4.582,4.5546,65.9389,8083405,8481767.2,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,2,低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘反抽不稳 | 当日30m结构整体转强,0.003041,0.378378,0.001738,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20251224,510300.SH,4.617,4.634,101250.0,0,0.0,101250.0,4.5936,4.5611,84.4221,5334294,7377399.4,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.006735,0.794872,0.0063,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251225,510300.SH,4.627,4.643,101250.0,0,0.0,101250.0,4.6132,4.5684,75.969,4272443,6875850.2,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.004761,0.666667,0.004761,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251226,510300.SH,4.643,4.661,101250.0,0,0.0,101250.0,4.6324,4.5758,0.0,8160801,6844432.6,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.006261,0.630435,0.005181,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251229,510300.SH,4.657,4.64,101250.0,0,0.0,101250.0,4.639,4.5796,82.0513,8529050,6875998.6,False,1,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,0,低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘反抽不稳 | 当日30m结构未明显转强,0.003026,0.311111,0.001946,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20251230,510300.SH,4.623,4.65,101250.0,0,0.0,101250.0,4.6456,4.585,75.2941,4772242,6213766.0,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.006711,0.645833,0.006711,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20251231,510300.SH,4.654,4.63,101250.0,0,0.0,101250.0,4.6448,4.5903,56.8421,6668292,6480565.6,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,2,低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.002381,0.234043,0.002165,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20260105,510300.SH,4.66,4.721,101250.0,0,0.0,101250.0,4.6604,4.5997,75.7396,10171325,7660342.0,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.013743,0.941176,0.013743,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20260106,510300.SH,4.727,4.796,101250.0,0,0.0,101250.0,4.6874,4.6108,82.5532,10523015,8132784.8,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.015026,0.986111,0.01418,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20260107,510300.SH,4.797,4.778,101250.0,0,0.0,101250.0,4.715,4.6192,74.8936,9334026,8293780.0,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,False,3,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.00526,0.490196,0.004208,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260108,510300.SH,4.765,4.74,101250.0,0,0.0,101250.0,4.733,4.6269,69.8413,6827198,8704771.2,False,2,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,False,2,低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.004237,0.392157,0.00339,hold,,watch,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260109,510300.SH,4.734,4.762,101250.0,0,0.0,101250.0,4.7594,4.6361,71.2121,11348553,9640823.4,False,2,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.008685,0.694915,0.006566,hold,,watch,近3日内至少2根阴线 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20260112,510300.SH,4.77,4.79,101250.0,0,0.0,101250.0,4.7732,4.6483,79.4118,13330753,10272709.0,False,0,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.010975,0.764706,0.010975,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 相对近10日高点回撤不明显 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20260113,510300.SH,4.799,4.773,101250.0,0,0.0,101250.0,4.7686,4.6585,63.1313,12717832,10711672.4,False,2,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,2,低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.004208,0.224719,0.002946,hold,,watch,近3日连跌痕迹不足 | 收盘价未落到5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260114,510300.SH,4.773,4.743,101250.0,0,0.0,101250.0,4.7616,4.6684,32.6797,21367223,13118311.8,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,2,低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.005299,0.231481,0.005299,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260115,510300.SH,4.726,4.752,101250.0,0,0.0,101250.0,4.764,4.6811,40.9722,52171489,22187170.0,False,3,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位,True,5,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.00678,0.627451,0.004873,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向未转弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置处于当日波动区间上半部
20260116,510300.SH,4.782,4.736,101250.0,0,0.0,101250.0,4.7588,4.6891,48.3607,53201665,30557792.4,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,2,低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.004454,0.259259,0.004454,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260119,510300.SH,4.737,4.738,101250.0,0,0.0,101250.0,4.7484,4.6988,38.2353,29134399,33718521.6,False,3,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,4,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.004239,0.392157,0.003603,hold,,watch,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260120,510300.SH,4.735,4.724,101250.0,0,0.0,101250.0,4.7386,4.7067,12.5,28867656,36948486.4,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,3,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.007679,0.571429,0.006186,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260121,510300.SH,4.709,4.73,101250.0,0,0.0,101250.0,4.736,4.7129,22.0779,49039740,42482989.8,False,3,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,4,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构整体转强,0.00446,0.381818,0.002548,hold,,watch,近3日连跌痕迹不足 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260122,510300.SH,4.741,4.727,101250.0,0,0.0,101250.0,4.731,4.7184,34.0,43163442,40681380.4,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,3,低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.005103,0.421053,0.005103,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点后出现明显反抽 | 收盘位置仍偏弱
20260123,510300.SH,4.732,4.704,101250.0,0,0.0,101250.0,4.7246,4.7219,12.5,67693781,43579803.6,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,1,低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.003627,0.309091,0.003627,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现在尾盘过晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
20260126,510300.SH,4.712,4.712,101250.0,0,0.0,101250.0,4.7194,4.7253,28.5714,59398529,49632629.6,True,4,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位,False,2,低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱 | 尾盘未重新贴近当日低点 | 当日30m结构未明显转强,0.003835,0.272727,0.003835,hold,,watch,近3日内至少2根阴线 | 收盘价位于5日均线下方 | 已从近10日高点出现可见回撤 | 5日方向偏弱 | 尚未出现明显大级别破位 | 低点出现得不算太晚 | 盘中低点反抽幅度不足 | 收盘位置仍偏弱
